name,address,website,guide_path
I Due Buoi,"via Vittorio Veneto 23, Olivola, 15030, Italy",https://www.iduebuoi.it,/italy/olivola/olivola/IDueBuoi
I Due Cippi,"Piazza Vittorio Veneto, 26A, 58014 Saturnia GR, Italy",https://www.iduecippi.com,/italy/saturnia/saturnia/IDueCippi
I Due Cippi dal 1976,"piazza Vittorio Veneto 26/a, Saturnia, 58014, Italy",https://www.iduecippi.com/,/italy/saturnia/saturnia/IDueCippiDal1976
I Due Sud,"riva Antonio Caccia 7, Lugano, 6900, Switzerland",https://www.splendide.ch/,/switzerland/lugano/lugano/IDueSud
I Giardini dei Rodo,"via Bonomo Alto - Scauri, Pantelleria, 91017, Italy",https://igiardinideirodo.it/,/italy/pantelleria/pantelleria/IGiardiniDeiRodo
I Lustri Lab,"Via Tommaso Piano 12, Cassino, 03043, Italy",https://ilustri.eu/,/italy/cassino/cassino/ILustriLab
I M Teppanyaki & Wine,"1F, Golden Wheel Plaza, 68 Electric Road, Hong Kong",http://www.imteppanyaki.com,/hong-kong/hong-kong/hong-kong/IMTeppanyakiWine
I M Teppanyaki & Wine,"1F, SL Ginza, 68 Electric Road, Tin Hau, Hong Kong, Hong Kong SAR China",https://www.imteppanyaki.com,/china/hong-kong/hong-kong/IMTeppanyakiWine
I Maccheroni,"3 Jersey Rd, Woollahra NSW 2025, Australia",https://imaccheroni.com.au,/australia/sydney/sydney/IMaccheroni
I Masanielli di Francesco Martucci,"Viale Giulio Douhet, 11, 81100 Caserta CE, Italy",https://www.pizzeriaimasanielli.it,/italy/caserta/caserta/IMasanielliDiFrancescoMartucci
I Mori,"via Giuseppe Zanardelli 88, Concesio, 25062, Italy",http://www.ristoranteimori.it,/italy/concesio/concesio/IMori
I Mori,"Via Sempione Nord, 123, 28838 Stresa VB, Italy",https://www.villa-aminta.it/en/panoramic-restaurants-on-lake-maggiore/restaurant-i-mori-stresa,/italy/stresa/stresa/IMori
I Pifferi,"via Zappati 36, Sala Baganza, 43038, Italy",https://www.ipifferi.com/,/italy/sala-baganza/sala-baganza/IPifferi
I Portici,"via dell'Indipendenza 69, Bologna, 40121, Italy",https://www.iporticihotel.com/,/italy/bologna/bologna/IPortici
I Pupi,"vicolo Cavallotti 11, Bagheria, 90011, Italy",https://www.ipupiristorante.it/,/italy/bagheria/bagheria/IPupi
I Rodella,"strada esterna vicinale della Rocca 2, Deruta, 06053, Italy",https://www.ristoranteirodella.it,/italy/deruta/deruta/IRodella
I Salotti,"Località Querce al Pino, SS 146, Chiusi, 53043, Italy",https://www.ilpatriarca.it/ristoranti/i-salotti-del-patriarca/,/italy/chiusi/chiusi/ISalotti
I Salti,"au golf du Reginu - Moulin de Salti, Speloncato, 20226, France",https://guide.michelin.com/en/corse/speloncato/restaurant/i-salti,/france/speloncato/speloncato/ISalti
I Savi,"via Spangaro 6, località Peseggia di Scorzè, Scorzè, 30037, Italy",https://www.isavi.it/,/italy/scorz/scorz/ISavi
I Sette Consoli,"piazza Sant'Angelo 1/a, Orvieto, 05018, Italy",https://www.isetteconsoli.it/,/italy/orvieto/orvieto/ISetteConsoli
I Sodi,"314 Bleecker St., New York, 10014, USA",https://www.isodinyc.com/,/usa/other/new-york/ISodi
I Tenerumi,"via Vulcanello, Isola Vulcano, 98055, Italy",https://www.tenerumiristorante.it/,/italy/isola-vulcano/isola-vulcano/ITenerumi
I Tigli,"via Camporosolo 11, San Bonifacio, 37047, Italy",https://www.pizzeriaitigli.it/,/italy/san-bonifacio/san-bonifacio/ITigli
I Tri Siochètt,"strada Farnese 74, Parma, 43125, Italy",https://www.itrisiochett.it/,/italy/parma/parma/ITriSiochtt
i-Fame,"viale Regina Elena 28, Rimini, 47921, Italy",https://www.i-fame.it/,/italy/rimini/rimini/Ifame
I-SANG,"2F, VIVRE Building, 34/3 Lang Suan Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",https://www.isangbkk.com,/thailand/bangkok/bangkok/Isang
I+T,"Pollo Martín 18, Salamanca, 37005, Spain",https://www.imast-restaurante.com/,/spain/salamanca/salamanca/It
IAán,"4F, 200 Dalmaji-gil 117beon-na-gil, Haeundae-gu, Busan, 48117, South Korea",,/south-korea/busan/busan/Ian
IAán,"88 Dalmaji-gil 65beon-gil, Haeundae-gu, Busan, 48117, South Korea",https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/iaan,/usa/other/busan/Ian
Iacobucci,"via Ronco 1, Villa Zarri, Castel Maggiore, 40013, Italy",https://www.agostinoiacobucci.it/,/italy/castel-maggiore/castel-maggiore/Iacobucci
Iai,"GF, The Montane, 8th Avenue corner 35th Street, Bonifacio Global City, Taguig - Metro Manila, 1630, The Philippines",https://www.iaimanila.com,/the-philippines/taguig-metro-manila/taguig-metro-manila/Iai
Ibai,"90 Bartholomew Close, City of London, London, EC1A 7BN, United Kingdom",https://ibai.london/,/uk/london/london/Ibai
iBAi by Paulo Airaudo,"Getaria 15, Donostia / San Sebastián, 20005, Spain",https://www.baribai.com/,/spain/donostia-san-sebastin/donostia-san-sebastin/IbaiByPauloAiraudo
IBAIA,"3-12-5 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ibaia,/japan/tokyo/tokyo/Ibaia
Ibaya,"Carretera General 2, Soldeu, AD100, Andorra",https://www.sporthotels.ad/,/andorra/soldeu/soldeu/Ibaya
Iberica,"251 Bondi Rd, Bondi NSW 2026, Australia",https://ibericabondi.com,/australia/sydney/sydney/Iberica
Ibérico World Tapas,"The Shire Hall, High Pavement, Nottingham, NG1 1HN, United Kingdom",https://www.ibericotapas.com/,/uk/nottingham/nottingham/IbricoWorldTapas
Ibid,"18 North Canal Road, 048830, Singapore",https://www.restaurantibid.com,/singapore/other/singapore/Ibid
Ibidem,"Barrio Zoña 1 - Castillo de Siete Villas, Arnuero, 39193, Spain",https://guide.michelin.com/en/cantabria/arnuero/restaurant/ibidem,/spain/arnuero/arnuero/Ibidem
Ibn Albahr,"Club Vista Mare, Palm Jumeirah, Dubai",https://www.ibnalbahr.me,/uae/other/dubai/IbnAlbahr
Ibu Kitchen,"629, Section 2, Jhongshan Road, Meinong District, Kaohsiung, Taiwan",,/taiwan/kaohsiung/kaohsiung/IbuKitchen
Ibushi at Prefecture 48,"230 Sussex St, Sydney NSW 2000, Australia",https://www.p48.com.au/venues-ibushi,/australia/sydney/sydney/IbushiAtPrefecture48
Icca,"20 Warren St., New York, 10007, USA",https://icca.nyc/,/usa/other/new-york/Icca
ice Q,"Dorfstraße 115, Sölden, 6450, Austria",https://www.iceq.at/,/austria/slden/slden/IceQ
Icebergs Dining Room & Bar,"1 Notts Ave, Bondi Beach NSW 2026, Australia",http://idrb.com,/australia/sydney/sydney/IcebergsDiningRoomBar
Ich weiß ein Haus am See,"Paradiesweg 3, Krakow am See, 18292, Germany",https://www.hausamsee.de/,/germany/krakow-am-see/krakow-am-see/IchWeiEinHausAmSee
Iche,"San Vicente y Via San Isidro Km 4, San Vicente, Manabí, 131102",https://www.instagram.com/icherestaurante,/ecuador/san-vicente/san-vicente/Iche
ICHI,"Falckstraße 16, Kiel, 24103, Germany",https://www.ichi-finedining.de/,/germany/kiel/kiel/Ichi
Ichigo Ichie,"Claymore Connect, #01-16/17, 442 Orchard Road, 238879, Singapore",https://ichigoichie.com.sg/,/singapore/other/singapore/IchigoIchie
Ichigo Ichie Bistro & Natural Wine,"5 Fenns Quay, Sheares Street, Cork, T12 RY7Y, Ireland",https://ichigoichie.ie,/ireland/cork/cork/IchigoIchieBistroNaturalWine
Ichihana,"264-1 Nijo Aburanokojicho, Nakagyo-ku, Kyoto, 604-0051, Japan",https://nijo-ichihana.com/,/japan/kyoto/kyoto/Ichihana
Ichiju Nisai Ueno Minoten,"2-5 Minokoen, Mino, Osaka, 562-0002, Japan",https://ichijunisai-ueno.net/,/japan/osaka/osaka/IchijuNisaiUenoMinoten
Ichikawa,"via Lazzaro Papi 18, Milan, 20135, Italy",https://www.ichikawa.it,/italy/milan/milan/Ichikawa
Ichirin,"3F, 3-4 Fukuromachi, Shinjuku-ku, Tokyo, 162-0828, Japan",https://www.mikizo.com/,/japan/tokyo/tokyo/Ichirin
Ichiryu,"44 Jandari-ro 3 an-gil, Mapo-gu, Seoul, 04043, South Korea",https://www.ichiryu.kr/,/south-korea/seoul/seoul/Ichiryu
Ichiu,"2-22 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan",https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ichiu,/japan/tokyo/tokyo/Ichiu
ICI,"1 rue Léon-Blum, Nantes, 44000, France",https://www.restaurant-ici.fr/,/france/nantes/nantes/Ici
ICÚ,"Venustiano Carranza 210, Zona Romántica, Puerto Vallarta, 48380, Mexico",https://www.restauranteicu.com/,/mexico/puerto-vallarta/puerto-vallarta/Ic
IDA kuchnia i wino,"ul. Łazienna 4, Wrocław, 50-133, Poland",https://idakuchniaiwino.pl/,/poland/wrocaw/wrocaw/IdaKuchniaIWino
Idam,"Museum of Islamic Art, The Corniche, Doha Bay, Doha,",https://idamlive.azurewebsites.net/,/qatar/doha/doha/Idam
IDAM by Alain Ducasse,"5th Floor, Museum of Islamic Art, Corniche Promenade, Doha, Qatar",https://www.idam.com/,/qatar/doha/doha/IdamByAlainDucasse
IDÉAL bistro,"2F, 1-6-5 Tanimachi, Chuo-ku, Osaka, 540-0012, Japan",http://idealfoodflower.com,/japan/osaka/osaka/IdalBistro
iDen & QuanJuDe Beijing Duck House,"2808 Cambie St., Vancouver, V5Z 2V5, Canada",https://quanjudevancouver.com/2778-2/,/canada/vancouver/vancouver/IdenQuanjudeBeijingDuckHouse
Identidad,"962 PR-25, San Juan, 00907",http://www.identidadbarpr.com/,/puerto-rico/san-juan/san-juan/Identidad
Identidad Cocktail Bar,"962 PR-25, San Juan, 00907, Puerto Rico",https://www.identidadbarpr.com,/puerto-rico/san-juan/san-juan/IdentidadCocktailBar
IDES,"92 Smith St, Collingwood VIC 3066, Australia",https://www.idesmelbourne.com.au,/australia/melbourne/melbourne/Ides
Idylio by Apreda,"Piazza dei Caprettari, 56/60, Rome, 00186, Italy",https://www.thepantheonhotel.com/idylio-by-apreda/,/italy/rome/rome/IdylioByApreda
iggy's,"609 Merritt Ave., Ste. 101, Nashville, TN, 37203, USA",https://www.iggysnashville.com,/usa/other/nashville/IggysNAS
Iggy's,"voco Orchard, Level 3, 581 Orchard Road, 238883, Singapore",https://www.iggys.com.sg,/singapore/other/singapore/Iggys
Igniv,"Bernhard-Simonstrasse, Bad Ragaz, Wahlkreis Sarganserland, CH-7310",https://www.resortragaz.ch/en/restaurants-and-bars/igniv,/switzerland/wahlkreis-sarganserland/wahlkreis-sarganserland/Igniv
IGNIV,"GF, The St. Regis, 159 Ratchadamri Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",https://www.ignivbangkok.com,/thailand/bangkok/bangkok/Igniv
Igniv Bangkok,"The St. Regis Bangkok, 159 Rajadamri Road, Lumphini , Bangkok, 10330",https://www.ignivbangkok.com,/thailand/bangkok/bangkok/IgnivBangkok
IGNIV by Andreas Caminada,"Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland",https://igniv.com/,/switzerland/bad-ragaz/bad-ragaz/IgnivByAndreasCaminada
IGNIV by Andreas Caminada,"Furkagasse 9, Andermatt, 6490, Switzerland",https://www.igniv.com,/switzerland/andermatt/andermatt/IgnivByAndreasCaminada
IGNIV Zürich by Andreas Caminada,"Marktgasse 17, Zurich, 8001, Switzerland",https://www.marktgassehotel.ch/,/switzerland/zurich/zurich/IgnivZrichByAndreasCaminada
Ihatov Bread and Coffee,"3400 Central Ave SE, Albuquerque, NM 87106",https://ihatov.us,/usa/new-mexico/albuquerque/IhatovBreadAndCoffee
Iida,"120-1 Fukunagacho, Nakagyo Ward, Kyoto, 604-8084, Japan",https://www.google.com/maps/place/120-1%20Fukunagacho%2C%20Nakagyo%20Ward%2C%20Kyoto%2C%20604-8084%2C%20Japan,/japan/kyoto/kyoto/Iida
Iida-Ya,"18 rue Arney, Dole, 39100, France",https://iida-ya.fr/fr/,/france/dole/dole/Iidaya
IJssel Restobar,"Worp 2, Deventer, 7419 AD, Netherlands",https://www.ijsselrestobar.com/,/netherlands/deventer/deventer/IjsselRestobar
Ikaitz,"Paseo Colón 21, Donostia / San Sebastián, 20002, Spain",https://www.restauranteikaitz.com/es,/spain/donostia-san-sebastin/donostia-san-sebastin/Ikaitz
Ikaro,"Avenida de Portugal 3, Logrono, 26001, Spain",https://www.restauranteikaro.com/,/spain/logrono/logrono/Ikaro
Ikarus,"Wilhelm-Spazier-Straße 7a, Salzburg, 5020, Austria",https://www.hangar-7.com/de/,/austria/salzburg/salzburg/Ikarus
Ike Edoyakiunagi Asahitei,"29 Haibara Shimoidani, Uda, Nara, 633-0241, Japan",https://guide.michelin.com/en/nara-region/nara/restaurant/ike-edoyakiunagi-asahitei,/japan/nara/nara/IkeEdoyakiunagiAsahitei
Iki,"Luis de Morales 2, Seville, 41018, Spain",https://guide.michelin.com/en/andalucia/sevilla/restaurant/iki1090877,/spain/seville/seville/Iki
IKIGAI,"Elmau 2, Krün, 82493, Germany",https://www.schloss-elmau.de/restaurants/ikigai/,/germany/krn/krn/Ikigai
Ikigai Flor Baja,"Flor Baja 5, Madrid, 28013, Spain",https://restauranteikigai.com/,/spain/madrid/madrid/IkigaiFlorBaja
Ikigai Velázquez,"Velázquez 136, Madrid, 28006, Spain",https://ikigaivelazquez.com/,/spain/madrid/madrid/IkigaiVelzquez
Ikkon Uehara,"232-9 Kamigoryokamiecho, Kita-ku, Kyoto, 603-8147, Japan",https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/ikkon-uehara,/japan/kyoto/kyoto/IkkonUehara
IKO,"Stadtweg 38a, Osnabrück, 49086, Germany",https://www.iko-restaurant.de/,/germany/osnabrck/osnabrck/Iko
IKON,"Piac utca 23, Debrecen, 4031, Hungary",https://www.ikonrestaurant.hu/,/hungary/debrecen/debrecen/Ikon
Ikoyi,"180 Strand, Strand, London, WC2R 1EA, United Kingdom",https://ikoyilondon.com/,/uk/london/london/Ikoyi
Ikra,"Bol'shaya Nikitskaya Ulitsa, 5, Moskva, Russia, 125009",https://ikra.wrf.su/moscow,/russia/moscow/moscow/Ikra
Il Bacaro,"168-170 Little Collins St, Melbourne VIC 3000, Australia",http://www.ilbacaro.com.au,/australia/melbourne/melbourne/IlBacaro
Il Bacaro,"Campbell House, 106 Lebuh Campbell, George Town, 10100, Malaysia",https://campbellhousepenang.com/il-bacaro/,/malaysia/george-town/george-town/IlBacaro
IL BALLOND'ORO,"1-24-10 Ebisu, Shibuya-ku, Tokyo, 150-0013, Japan",https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/il-ballond-oro,/japan/tokyo/tokyo/IlBallondoro
Il Baretto,"Discovery Boulevard, King Abdullah Financial District, Al Aquiq, Riyadh, 13519, Saudi Arabia",https://ilbaretto.sa/,/saudi-arabia/riyadh/riyadh/IlBaretto
Il Baretto,"via Europa 6, Albignasego, 35020, Italy",https://www.ilbaretto.eu/,/italy/albignasego/albignasego/IlBaretto
Il Barolino,"via Giovanni XXIII 110, Carpi, 41012, Italy",https://www.ilbarolinoristorante.com/,/italy/carpi/carpi/IlBarolino
Il Basilisco,"via Bison 34, Treviso, 31100, Italy",https://www.ristorantebasilisco.com/,/italy/treviso/treviso/IlBasilisco
Il Bavaglino,"via dei Mille 2/b, Terrasini, 90049, Italy",https://www.giuseppecosta.com,/italy/terrasini/terrasini/IlBavaglino
Il Becco,"500, Reforma, 06600 Mexico City, Mexico",https://www.fourseasons.com/mexico/dining/restaurants/il_becco,/mexico/mexico-city/mexico-city/IlBecco
Il Bikini,"SS 145 Sorrentina km 13,900, Vico Equense, 80069, Italy",https://www.ilbikini.com/,/italy/vico-equense/vico-equense/IlBikini
Il Bocconcino by Royal Hideaway,"Avenida Virgen de Guadalupe 21, La Caleta, Adeje, 38679, Spain",https://www.gastrocorales.com/es-es/il-bocconcino/,/spain/adeje/adeje/IlBocconcinoByRoyalHideaway
Il Borgo,"Georgenstraße 144, Munich, 80797, Germany",https://il-borgo.de/,/germany/munich/munich/IlBorgo
Il Borro Tuscan Bistro,906 Jumeirah St - Umm Suqeim 3 - Dubai - United Arab Emirates,https://ilborrotuscanbistro.ae,/uae/dubai/dubai/IlBorroTuscanBistro
Il Borro Tuscan Bistro Dubai,"Jumeirah Al Naseem Hotel, 906 Jumeirah Street, Umm Suqeim 3, Dubai",https://ilborrotuscanbistro.ae/,/uae/other/dubai/IlBorroTuscanBistroDubai
Il Buco,"II rampa Marina Piccola 5, Sorrento, 80067, Italy",https://www.ilbucoristorante.it/,/italy/sorrento/sorrento/IlBuco
Il Cairoli,"Via Cusani 13, Milan, 20121, Italy",https://www.gruppouna.it/unahotels/il-cairoli-bar-restaurant-una-cucina,/italy/milan/milan/IlCairoli
Il Calandrino,"via Liguria 1, loc. Sarmeola, Rubano, 35030, Italy",https://alajmo.it/pages/homepage-il-calandrino,/italy/rubano/rubano/IlCalandrino
Il Caminetto,"4242 Village Stroll, Whistler, BC V0N 1B0, Canada",https://ilcaminetto.ca,/canada/whistler/whistler/IlCaminetto
Il Cantinone e Sport Hotel Alpina,"via A. De Giacomi 39, Madesimo, 23024, Italy",https://ristorantecantinone.com/,/italy/madesimo/madesimo/IlCantinoneESportHotelAlpina
Il Canto,,,/italy/siena/siena/IlCanto
Il Cantuccio,"via Dante 32, Albavilla, 22031, Italy",https://www.mauroelli.com/,/italy/albavilla/albavilla/IlCantuccio
Il Capanno,"Località Torrecola, 6, 06049 Torrecola PG, Italy",https://www.ilcapannoristorante.net,/italy/torrecola/torrecola/IlCapanno
Il Capestrano,"via Gian Francesco Pizzi 14, Milan, 20141, Italy",https://www.ilcapestrano.it/,/italy/milan/milan/IlCapestrano
Il Cappero,"via Vulcanello, Isola Vulcano, 98055, Italy",https://www.ilcapperoristorante.it/,/italy/isola-vulcano/isola-vulcano/IlCappero
Il Capriccio,"633 Rt. 10 East, Whippany, NJ 07981",https://www.ilcapriccio.com,/usa/new-jersey/whippany/IlCapriccio
Il Capriolino,"via Nazionale 108, Vodo di Cadore, 32040, Italy",https://www.alcapriolo.it/,/italy/vodo-di-cadore/vodo-di-cadore/IlCapriolino
Il Carciofo,"1045 W Fulton St, Chicago, IL 60607, USA",https://www.ilcarciofochicago.com,/usa/illinois/chicago/IlCarciofo
Il Cardinale Vino e Cucina,"Piazza Giacomo Matteotti 5, Sarzana, 19038, Italy",http://www.ilcardinalevinoecucina.com,/italy/sarzana/sarzana/IlCardinaleVinoECucina
Il Carpaccio,"contrada Cocozzello 197/d, Acri, 87041, Italy",https://guide.michelin.com/en/calabria/acri/restaurant/il-carpaccio,/italy/acri/acri/IlCarpaccioACR
Il Carpaccio,"Le Royal Monceau, 37 avenue Hoche, Paris, 75008, France",https://www.raffles.com/fr/paris/dining/il-carpaccio/,/france/paris/paris/IlCarpaccio
Il Cascinalenuovo,"SS 231 Asti-Alba 15, Isola d'Asti, 14057, Italy",https://walterferretto.com/,/italy/isola-dasti/isola-dasti/IlCascinalenuovo
Il Casolare dei Segreti,"Contrada San Lorenzo 28, Treia, 62010, Italy",https://www.casolaredeisegreti.it/,/italy/treia/treia/IlCasolareDeiSegreti
Il Cavallo Scosso,"via al Duca 23/d, Asti, 14100, Italy",https://www.ilcavalloscosso.it/,/italy/asti/asti/IlCavalloScosso
Il Cedro,"via di Camaldoli 20, Moggiona, 52014, Italy",https://ristorante-il-cedro.business.site/,/italy/moggiona/moggiona/IlCedro
il Centrino,"1-2-2 Kawarayamachi, Chuo-ku, Osaka, 542-0066, Japan",https://guide.michelin.com/en/osaka-region/osaka/restaurant/il-centrino,/japan/osaka/osaka/IlCentrino
Il Centro,"via Umberto I 5, Priocca, 12040, Italy",https://www.ristoranteilcentro.com/,/italy/priocca/priocca/IlCentro
Il Chiosco di Bacco,"via Santarcangiolese 62, Torriana, 47825, Italy",https://www.chioscodibacco.it,/italy/torriana/torriana/IlChioscoDiBacco
Il Ciabot,"via Costa 7, Roletto, 10060, Italy",https://www.ristoranteilciabot.it/,/italy/roletto/roletto/IlCiabot
Il Cigno,"Piazza Carlo d'Arco 1, Mantua, 46100, Italy",,/italy/mantua/mantua/IlCigno
Il Cipresso - Da Cioni,"via Alcide De Gasperi 28, Loro Ciuffenna, 52024, Italy",https://guide.michelin.com/en/toscana/loro-ciuffenna/restaurant/il-cipresso-da-cioni,/italy/loro-ciuffenna/loro-ciuffenna/IlCipressoDaCioni
Il Circolino,"via Anita Garibaldi 4, Monza, 20900, Italy",https://www.il-circolino.it,/italy/monza/monza/IlCircolino
Il Colmetto,"via Finilnuovo 9, Rodengo Saiano, 25050, Italy",https://www.ilcolmetto.it,/italy/rodengo-saiano/rodengo-saiano/IlColmetto
Il Conte Matto,"via Taverne 40, Trequanda, 53020, Italy",https://www.contematto.it,/italy/trequanda/trequanda/IlConteMatto
Il Convito della Venaria,"via Andrea Mensa 37/g, Venaria Reale, 10078, Italy",https://www.ilconvitodellavenaria.it/,/italy/venaria-reale/venaria-reale/IlConvitoDellaVenaria
Il Convito di Curina,"SP 62 n.24, località Curina, Castelnuovo Berardenga, 53019, Italy",https://www.ilconvitodicurina.it/,/italy/castelnuovo-berardenga/castelnuovo-berardenga/IlConvitoDiCurina
Il Convivio Troiani,"vicolo dei Soldati 31, Rome, 00186, Italy",https://www.ilconviviotroiani.it/,/italy/rome/rome/IlConvivioTroiani
Il Cortile,"11 rue des Franciscains, Mulhouse, 68100, France",https://www.ilcortile-mulhouse.fr/,/france/mulhouse/mulhouse/IlCortile
Il Cortile,"Johannesstraße 150, Erfurt, 99084, Germany",https://www.ilcortile.de,/germany/erfurt/erfurt/IlCortileERF
Il Cortiletto,"via F.lli Bianchi 1, Toscolano-Maderno, 25088, Italy",https://www.ristoranteilcortiletto.com/,/italy/toscolano-maderno/toscolano-maderno/IlCortiletto
Il Credenziere,"via Quattro Strade 12, Annone Veneto, 30020, Italy",https://www.ilcredenziere.it/,/italy/annone-veneto/annone-veneto/IlCredenziere
Il Cugnolo,"contrada Cugnolo 19, Torre di Palme, 63900, Italy",https://www.villalattanzi.it/,/italy/torre-di-palme/torre-di-palme/IlCugnolo
Il Desco,"via Dietro San Sebastiano 7, Verona, 37121, Italy",https://ristoranteildesco.it/,/italy/verona/verona/IlDesco
Il Doretto,"via Pisana Livornese 32, Cecina, 57023, Italy",https://guide.michelin.com/en/toscana/cecina/restaurant/il-doretto,/italy/cecina/cecina/IlDoretto
il était une fois toi et moi,"Chaussée de Nivelles 13, Arquennes, 7181, Belgium",https://www.il-etait-une-fois-toi-et-moi.be/,/belgium/arquennes/arquennes/IlTaitUneFoisToiEtMoi
Il Faggio,"via Oremo 54, Pollone, 13814, Italy",https://www.ristoranteilfaggio.it/,/italy/pollone/pollone/IlFaggio
Il Fagiano,"corso Zanardelli 190, Fasano del Garda, 25083, Italy",https://www.ghf.it/it/ristoranti-e-bar/ristorante-il-fagiano/,/italy/fasano-del-garda/fasano-del-garda/IlFagiano
Il Falconiere,"Località San Martino a Bocena 370, San Martino, 52044, Italy",https://www.ilfalconiere.it/it/hotel-toscana-con-ristorante-stellato/ristorante-il-falconiere,/italy/san-martino/san-martino/IlFalconiere
Il Faro di Capo d'Orso - Andrea Aprea,"SS 163 Amalfitana 44, Maiori, 84010, Italy",https://www.ilfarodicapodorso.it,/italy/maiori/maiori/IlFaroDiCapoDorsoAndreaAprea
Il Favri,"via Borgo Meduna 12, San Giorgio della Richinvelda, 33095, Italy",https://www.ilfavri.it,/italy/san-giorgio-della-richinvelda/san-giorgio-della-richinvelda/IlFavri
Il Fenicottero Rosa Gourmet,"via Emilia Ponente 23, Faenza, 48018, Italy",https://www.villa-abbondanzi.com/ristorante-fenicottero-rosa-gourmet.php,/italy/faenza/faenza/IlFenicotteroRosaGourmet
Il Fico trentacareghe,"Località Fiascherino 7, Lerici, 19032, Italy",https://www.ilficotrentacareghe.com/,/italy/lerici/lerici/IlFicoTrentacareghe
Il Figo,"City walk، 2230 Prince Faisal Bin Fahd Road, Al Khobar, 34445",https://www.instagram.com/ilfigo.saudi/?hl=en,/saudi-arabia/al-khobar/al-khobar/IlFigo
Il Fiorile,"via XXV Aprile 6, frazione Castel Ratti, Borghetto di Borbera, 15060, Italy",https://www.ilfiorile.com/ristorante,/italy/borghetto-di-borbera/borghetto-di-borbera/IlFiorile
Il Fiorista,"17 W. 26th St., New York, 10010, USA",https://www.ilfioristanyc.com/,/usa/other/new-york/IlFiorista
Il Flauto di Pan,"via Santa Chiara 26, Ravello, 84010, Italy",https://www.hotelvillacimbrone.com/it/il-flauto-di-pan/,/italy/ravello/ravello/IlFlautoDiPan
Il Focarile,"via Pontina al km 46,5, Aprilia, 04011, Italy",http://www.ilfocarile.it/,/italy/aprilia/aprilia/IlFocarile
Il Frantoio,"via del Castello 40, Colle di Val d'Elsa, 53034, Italy",https://www.ilfrantoiorestaurant.com,/italy/colle-di-val-delsa/colle-di-val-delsa/IlFrantoio
Il Frantoio,"via Fontebella, 25, Assisi, 06081, Italy",https://www.ristoranteilfrantoioassisi.it,/italy/assisi/assisi/IlFrantoioASS
Il Frate,"Via Rimembranze 61, Urgnano, 24059, Italy",https://www.ristoranteilfrate.it,/italy/urgnano/urgnano/IlFrate
Il Funghetto,"strada Litoranea 11412, località Borgo Grappa, Latina, 04010, Italy",https://www.ristoranteilfunghetto.it,/italy/latina/latina/IlFunghetto
Il Fuoco Sacro,"strada di Buddeo, San Pantaleo, 07026, Italy",https://www.enricobartolini.net/ristorante-fuoco-sacro,/italy/san-pantaleo/san-pantaleo/IlFuocoSacro
Il Galeone,"piazzale Amendola 2, Fano, 61032, Italy",https://www.ilgaleone.net/,/italy/fano/fano/IlGaleone
Il Gallo Cedrone,"via Cima Tosa 80, Madonna di Campiglio, 38086, Italy",https://www.ilgallocedrone.it/it,/italy/madonna-di-campiglio/madonna-di-campiglio/IlGalloCedrone
Il Gallo d'Oro,"Estrada Monumental 147, Funchal, 9004-532, Portugal",https://www.portobay.com/en/restaurants/restaurants-madeira/il-gallo-doro,/portugal/funchal/funchal/IlGalloDoro
Il Gattopardo,"27 Albemarle Street, Mayfair, London, W1S 4HZ, United Kingdom",https://gattopardo.restaurant/,/uk/london/london/IlGattopardoLON
Il Gattopardo,"Delistraat 2, Rotterdam, 3072 ZK, Netherlands",https://ilgattopardo.nl,/netherlands/rotterdam/rotterdam/IlGattopardo
Il Giardinetto,"piazza Garibaldi 10, Mandello del Lario, 23826, Italy",https://www.ristoranteilgiardinetto.it,/italy/mandello-del-lario/mandello-del-lario/IlGiardinetto
Il Giardino,"Hôtel Byblos, 20 avenue Paul-Signac, Saint-Tropez, 83990, France",https://www.byblos.com,/france/saint-tropez/saint-tropez/IlGiardino
Il Giardino Da Felicin,"via Vallada 18, Monforte d'Alba, 12065, Italy",https://www.felicin.it/,/italy/monforte-dalba/monforte-dalba/IlGiardinoDaFelicin
Il Giardino del Gusto,"piazza XX Settembre 6/c, Ventimiglia, 18039, Italy",https://emanueledonalisio.com/,/italy/ventimiglia/ventimiglia/IlGiardinoDelGusto
Il Giardino delle Esperidi,"via Mameli 1, Bardolino, 37011, Italy",https://www.giardinodelleesperidi.it/,/italy/bardolino/bardolino/IlGiardinoDelleEsperidi
il Gigante,"880 Woodward Ave., Queens, 11385, USA",https://www.ilgigantenyc.com/,/usa/other/queens/IlGigante
Il Ginkgo,"Via Alessandro Manzoni, 23/a, Cremona, 26100, Italy",https://www.ilginkgo.com/,/italy/cremona/cremona/IlGinkgo
